Transaction ID,Date,Amount,Product Type,Region
aaf7bb08-ebe5-489e-b212-78801d328a47,2024-03-26,332.08,Furniture,Central
33472f8a-9e12-4bc3-ad45-fab2fadc432d,2024-04-30,107.83,Books,North
36692921-a8a0-444d-944e-212b0dd4e62f,2023-05-21,699.24,Books,North
c81df825-83ff-4aff-a8ff-4bf9ba86b931,2023-09-15,591.0,Books,Central
2cd1eb0d-1ea7-4579-bca9-f38ecd81a8b7,2024-01-25,549.4,Toys,North
fe8f254f-b970-44e7-a30d-a93caf02a1fa,2023-12-10,215.24,Furniture,South
c7e705c9-0559-4450-8ec8-ebf04cfc777e,2024-05-16,516.2,Furniture,North
28188a5f-306f-4a06-b3d3-19a2762b0d0f,2024-03-06,812.87,Books,West
473aa68f-241b-4af9-adf4-7dcca9dca808,2024-01-18,577.24,Books,West
e18bd21e-dd7e-48ae-98d1-a061201562a4,2024-06-18,313.4,Toys,Central
5858f2e8-9b8e-496a-abc8-38f1fd8694b0,2024-03-04,759.61,Clothing,South
0f6420b6-31e0-4dca-a790-1e5dd4bc3c55,2023-09-06,201.04,Clothing,South
1c114c05-c506-44bb-a8fd-bd4c55ec76f6,2023-06-01,685.58,Toys,South
4511c393-ffba-4cd3-b85e-4042e241b0ca,2023-08-02,800.0,Books,East
f149a8ad-19a2-44dc-acff-52b3ffa5f44d,2024-09-29,685.08,Clothing,Central
81393e60-7b47-4204-821f-e1ec5a9fac02,2024-05-12,910.87,Furniture,North
cfa432c3-a92c-472f-aea2-c6229d95b4eb,2024-11-20,252.4,Furniture,East
dbec2de5-d36f-40ee-9ea0-0a6c0984f6a7,2024-05-11,711.76,Electronics,North
03c80817-eddf-4e15-b61a-9d1c0633fb49,2023-05-30,11.49,Clothing,North
9f2beaca-51ab-4d4e-ad1c-15130d6f2c70,2024-06-13,317.96,Books,East
33ff5f4e-002a-476e-ae43-91b1acb46d51,2024-10-31,987.3,Toys,West
589a9d58-7fc8-43fa-b927-a38612aea60c,2023-11-02,747.87,Toys,Central
3a30f992-1813-4510-b26f-42b9dc3f36bf,2024-04-13,509.22,Furniture,East
8fec89d0-ca86-4657-ac41-7761ff093ade,2024-06-20,522.11,Toys,West
acaca1f6-7246-4e46-b297-8bc8978b937c,2023-02-02,334.86,Clothing,West
8932ed06-6503-4f72-a3e4-b2159a342d21,2023-01-03,38.99,Clothing,East
b83e3230-23be-4745-ac06-a87147a2f8f5,2024-09-08,246.81,Electronics,Central
6c06bdd6-158f-4768-ac22-00b6efcc5e41,2023-08-13,859.81,Furniture,East
b5d88188-88b6-45d5-8476-a663d837fa2f,2024-01-02,935.26,Electronics,South
b81518c2-e55a-4093-9e50-c3f45d28a461,2024-03-17,964.03,Electronics,East
82cbd357-0a9f-4dec-bef3-660f9cb5dd21,2024-06-26,513.4,Electronics,West
b0c6058c-5e86-43fa-94fe-908bba85225d,2023-04-28,834.91,Electronics,West
f20f8675-ffec-4f73-8256-b0e0734b006b,2023-07-23,542.42,Furniture,West
f572691c-5d8f-48fc-832a-cf2b262427af,2024-04-17,550.48,Books,North
5287fec3-ca3f-4af5-a242-8a1d9e664772,2023-04-01,396.88,Toys,East
2ce29f86-e04a-44aa-9c77-20d3b5e84c8d,2023-11-23,183.86,Clothing,East
d06154dc-820e-49ca-bcc4-38451b0092c8,2023-10-25,920.1,Clothing,North
7e886ef2-a3ef-4adb-b49f-af46aedfe8a4,2023-01-19,917.93,Books,North
8f7ddfcd-ced7-4064-a647-02f88b3587f6,2024-08-03,636.41,Books,South
ed783322-ba29-4403-b8d7-1ee10540e6da,2024-08-07,341.16,Books,East
68151c14-acf1-488f-b57b-17535a36e098,2023-12-16,651.07,Toys,South
38ae5515-299f-4382-aca9-0830b30894c3,2024-09-14,29.67,Clothing,Central
d5d2ac39-9e87-4aaf-9f60-d211afc16d74,2023-05-08,463.16,Books,Central
1dbac9b0-a741-4acb-9194-64f3bae006fd,2024-09-18,523.82,Furniture,South
45657d1d-b093-42b3-9cd3-3f21daabd45e,2023-08-17,808.42,Furniture,East
ec53ad48-6585-406f-addb-8261a2790254,2023-03-06,564.64,Electronics,West
02c43860-5b42-4418-bd88-f966fe659ea0,2023-05-28,696.05,Clothing,North
0badd87f-cca4-4b8b-9532-4e9dd3b652b5,2024-08-16,57.73,Toys,North
c8511026-5838-4388-880f-f33f5a90b73c,2023-01-11,666.84,Books,South
02ff1181-e9e3-4cbd-8276-3c67cf9dcaab,2023-07-27,997.2,Clothing,East
fbfe7f40-491a-42d8-9071-2fa5b13be951,2023-08-23,433.55,Electronics,Central
5f043f45-35cb-4ca1-a7d6-6ae531b4cd23,2024-11-12,905.66,Clothing,East
67ff692d-6a8e-4896-a69c-b31e09cb6dcd,2024-08-23,840.4,Clothing,South
35a52ee6-8f03-4a34-80b0-3ff21a719b88,2023-09-17,540.43,Toys,North
26d0965d-5885-49b3-ba1e-a7e4568b58ea,2023-12-09,510.6,Toys,West
2cfd81e5-5d52-4a39-83f0-9cadff0a9d9d,2024-01-02,769.9,Clothing,Central
5d306a34-4177-42bf-9146-c270c7d58546,2023-04-15,51.66,Toys,West
26bb271f-12f8-4f88-8a2e-6da50fde23a2,2023-02-28,81.55,Toys,Central
5c6a21ea-e172-4e7e-8dec-f0b8303c2495,2023-11-25,982.46,Toys,East
053e72b4-94a7-4abf-beef-c08b7553b9db,2024-05-09,581.38,Toys,South
5a1dc23c-74ab-4df7-95b1-e37eeb414000,2023-04-13,666.93,Toys,East
d9f671ef-9963-4f69-b3bc-764ccf7cd8d6,2024-08-30,641.81,Toys,East
af9bc28a-abe5-4848-bdf1-a1558eb07659,2024-05-19,889.36,Books,North
b5c591b2-62b4-4b81-92d0-bf5e6c62d000,2024-01-16,287.11,Toys,North
478bbfd7-084b-44a3-a96d-4c3ff4937962,2023-02-15,108.54,Toys,Central
